( vogue_0420 "Old friendships that blow up or just disintegrate are painful beyond belief." )
( vogue_0421 "It can be worse than a bad divorce." )
( vogue_0422 "I've experienced both and the fallout from the former completely eclipsed the latter." )
( vogue_0423 "You feel nothing at all for this person you once shared a life with." )
( vogue_0424 "But friendships that end leave lingering marks." )
( vogue_0425 "I'm speaking about female friendships here, the only version I know." )
( vogue_0426 "They are often as intense as love affairs, relationships which are closely woven and built on intricate, complex foundations." )
( vogue_0427 "They can be infatuating, heady, even dramatic." )
( vogue_0428 "They sustain you through difficult times." )
( vogue_0429 "You can think of the person fondly." )
( vogue_0430 "But when tight and long lasting friendships break down, the effect is seismic." )
( vogue_0431 "There will be blame, and often shame." )
( vogue_0432 "Anger usually sits somewhere in between too." )
( vogue_0433 "You simply have to get on with it." )
( vogue_0434 "So you carry on, but half your in jokes are being lobbed into an empty space." )
( vogue_0435 "Your memories from life so far have been cleaved in two, and only your recollection remains." )
( vogue_0436 "You have a necklace with half a heart on it, she has the matching one." )
( vogue_0437 "They sit abandoned, in separate jewellery boxes." )
( vogue_0438 "There's no clear route through this, unlike with a romantic relationship where time does tend to heal most wounds." )
( vogue_0439 "When they don't stand the test of time, the shock can reverberate for years." )
( vogue_0440 "There are no agreed terms, no splitting up china or fighting over the dog." )
( vogue_0441 "You still have mutual friends and live near each other, the muddling through is lonely and long." )
( vogue_0442 "Samantha and Carrie had one of these deep friendships." )
( vogue_0443 "The breakdown of it would be life changing for both women, and worthy of more discussion I think." )
( vogue_0444 "Stay tuned for a close look at the perils and rewards of being a friend." )
( vogue_0445 "At the end of last summer, I went on a romantic three week vacation to Sicily." )
( vogue_0446 "Neither of those lovers were, in fact, me." )
( vogue_0447 "(It's also worth noting that this attitude runs both ways." )
( vogue_0448 "When it comes to third wheeling, I'm an equal opportunist.)" )
( vogue_0449 "Surely that can only be a good thing?" )
( vogue_0450 "I'm not saying that my third wheeling is a proxy for a relationship of my own." )
( vogue_0451 "I'm very much on the market, I hasten to add." )
( vogue_0452 "The inevitable comparisons you draw can get you down." )
( vogue_0453 "I'll always make sure to invite them along for the ride." )
( vogue_0454 "Call it what you want, but that's real friendship to me." )
( vogue_0455 "Maybe it's the fact that we were on a hen do in Manchester." )
( vogue_0456 "But last weekend I didn't behave like myself at all." )
( vogue_0457 "I'm not sure who I was that day." )
( vogue_0458 "Where did this creature come from?" )
( vogue_0459 "Was she in me this whole time?" )
( vogue_0460 "Rubbing her hands together, thinking of a way to crawl out of my throat, see the light?" )
( vogue_0461 "I'm not sure it was him that brought this out of me." )
( vogue_0462 "Or was this new me just the result of being somewhere else?" )
( vogue_0463 "The internet is full of articles on people who have loads of sex abroad." )
( vogue_0464 "It's not just that there's less chance of being caught if you do something wrong." )
( vogue_0465 "Like you're an actor playing a character in a different film." )
( vogue_0466 "In the rainy streets of Manchester I could rip off my skin and become something that bites." )
( vogue_0467 "The next morning definitely made it into the top ten worst of my life." )
( vogue_0468 "How I kept laughing and it made her feel like I was mocking her." )
( vogue_0469 "I feel bad but, even though I probably shouldn't say this, I don't regret it." )
( vogue_0470 "Could let desire come out of me how it wanted." )
( vogue_0471 "Perhaps then it wouldn't be quite so erratic when it does." )
( vogue_0472 "I can't escape here; there's too much I can't let out." )
( vogue_0473 "I remember December twenty twenty very well." )
( vogue_0474 "It was constantly cold, bleak and tiring." )
( vogue_0475 "People like me were paying a fortune for accommodation we couldn't live in, again because of government guidelines." )
( vogue_0476 "The few who didn't follow the rules paid their fines and owned up to their mistakes." )
( vogue_0477 "The same can't be said for Boris Johnson and the Downing Street elite." )
( vogue_0478 "[Boris Johnson has apologised for the video, and insisted he was  repeatedly assured  no such party had taken place.]" )
( vogue_0479 "So far, the morning breakfast shows have been without a government minister doing the breakfast rounds." )
( vogue_0480 "They haven't been put up to talk about the Christmas party." )
( vogue_0481 "Because they just can't defend the antics." )
( vogue_0482 "It's as clear as night and day (or perhaps life and death)." )
( vogue_0483 "Of course, this isn't the first time we've seen politicians bend rules." )
( vogue_0484 "Do the names Dominic Cummings or Matt Hancock ring a bell?" )
( vogue_0485 "On TV, the former health secretary said that the top priority is  making sure lives are saved ." )
( vogue_0486 "This flippancy towards rules and regulations is frustrating but not surprising." )
( vogue_0487 "He and his government might face some angry words from us." )
( vogue_0488 "#BorisResign might trend on Twitter for a few days, like it always does when something like this happens." )
( vogue_0489 "The country was struggling yet our government was partying." )
( vogue_0490 "All of this has proved one thing: the rules aren't for them or their friends." )
( vogue_0491 "I cry easily, and not always from sadness." )
( vogue_0492 "It is annoying to me, the frequency with which I cry." )
( vogue_0493 "Not because I am ashamed or because I see it as a weakness, but because it is inconvenient." )
( vogue_0494 "Often it's a release, nothing more." )
( vogue_0495 "I am not sentimental about my propensity for sentimentality." )
( vogue_0496 "Tears do not, for me, confer special treatment." )
( vogue_0497 " Now that's an apology,  people said, satisfied that a public display of emotion was a sufficient level of remorse." )
( vogue_0498 " You've got to feel sorry for her, haven't you?  said others." )
( vogue_0499 "The tears are a kind of coda." )
( vogue_0500 "Her tears don't wash, in other words." )
( vogue_0501 "People cry for all kinds of reasons, some of them strategic." )
( vogue_0502 " so much as she will have known, as we all know, that tears inevitably change the tone." )
( vogue_0503 "In a similar way, Theresa May's resignation tears seemed to be more for herself and her legacy; Thatcher's, too." )
( vogue_0504 "Stratton will regret what happened, she said, for  the rest of her days ." )
( vogue_0505 "She knows it is a bad look, to be seen laughing when others were dying." )
( vogue_0506 "Are tears sufficient to undercut that?" )
( vogue_0507 "Still, there has been a curious lack of affect." )
( vogue_0508 " It is such a secret place, the land of tears,  wrote Antoine de Saint Exupéry in The Little Prince." )
( vogue_0509 "En masse, public tears can be a threat to those in power." )
( vogue_0510 "There is also a very British distaste when it comes to public displays of emotion." )
( vogue_0511 "When Diana, Princess of Wales died, the public outpouring was mocked as hysterical." )
( vogue_0512 "Such criticism at times felt gendered, not to mention homophobic." )
( vogue_0513 "The Duchess of Sussex's tears when being interviewed about her mental health weren't trusted either." )
( vogue_0514 "On the other side of the coin, Meg Ryan is a brilliantly comedic  ugly crier ." )
( vogue_0515 "This is probably as far as my sympathy for Stratton stretches." )
( vogue_0516 "I'll be interested to see how the outburst comes to be seen through the lens of history." )
( vogue_0517 "And it has to be said that, naturally, that role has been allocated to a woman." )
( vogue_0518 "We are unlikely to see tears from any of the men whose negligence has cost many lives." )
( vogue_0519 "Tears suit a woman so well, after all." )
( vogue_0520 "Our experience of periods is not a leveller  but the shame around them is." )
( vogue_0521 "Faking food poisoning was deemed a more acceptable excuse to give a boss for time off than period pain." )
( vogue_0522 "If we don't talk about menstruating, it can also make it impossible to learn when something is seriously wrong. " )
( vogue_0523 " It should no longer be a revolution to talk about this,  says Grocott." )
( vogue_0524 " At Bloody Good Period, we start period conversations." )
( vogue_0525 "Grocott says:  I don't remember periods featuring at any length in the original Sex and the City." )
( vogue_0526 "At the end of the day, though, I wash my face off and go to sleep as me." )
( vogue_0527 "But I'd be lying if I said I never felt that same urge." )
( vogue_0528 "I get why they're doing what they're doing." )
( vogue_0529 "Now we just call it Zoom." )
( vogue_0530 "But there's a difference between fixing one thing, or even two, and fixating on everything." )
( vogue_0531 "I've spent my entire career working in television." )
( vogue_0532 "What so many of us feel on Zoom, they felt first." )
( vogue_0533 "In a way, it democratised stardom." )
( vogue_0534 "And all of us could look like models!" )
( vogue_0535 "But it's a vicious feedback loop." )
( vogue_0536 "See what you can look like with a filter, and then you want to look like that without one." )
( vogue_0537 "By twenty nineteen, seventy two percent of plastic surgeons reported that their patients wanted to look  better for their selfies ." )
( vogue_0538 "No wonder cosmetic surgeries and procedures have nearly doubled in the decade since Instagram was launched." )
( vogue_0539 "Just like the women at that party." )
( vogue_0540 "I often ask myself why I care." )
( vogue_0541 "Honestly  I'm not against any plastic or cosmetic procedure, patient, or professional." )
( vogue_0542 "What I am against, though, is the message all of this is sending to women." )
( vogue_0543 "Naturally, you'll never be good enough, but with the right procedures and surgeries, you suddenly will." )
( vogue_0544 "Still, it's not my generation I'm most worried about." )
( vogue_0545 "After all, we remember when natural was normal." )
( vogue_0546 "Worse than dishonest, this belief is dangerous." )
( vogue_0547 "And the consequences of this insecurity aren't limited to the internet." )
( vogue_0548 "And it's definitely causing women to miss out on life." )
( vogue_0549 "Eighty five percent of us have avoided doing daily activities when we feel bad about the way we look." )
( vogue_0550 "Most people still haven't reckoned with this new normal." )
( vogue_0551 "But just before the pandemic, Hollywood had quietly started to." )
( vogue_0552 "From directors and producers, I kept hearing the same three complaints." )
( vogue_0553 "To some extent, my industry is responsible for letting it get this far." )
( vogue_0554 "Reversing this trend won't be easy." )
( vogue_0555 "After all, there's no putting the plastic surgery genie back in the bottle." )
( vogue_0556 "Even this plastic virgin knows that." )
( vogue_0557 "But perhaps there's a way to lessen the pressure put on women and the toll that pressure takes." )
( vogue_0558 "Bonnie Hammer is vice chairman, NBCUniversal, and a forty year veteran of the television industry." )
( vogue_0559 "Stay tuned for a close look at the perils and rewards of being a friend." )
( vogue_0560 "In the sixth grade, my group of girlfriends developed the mercurial habit of waging cold wars against one another." )
( vogue_0561 "The unlucky one was abruptly boxed out of recess huddles and lunchtime gossip." )
( vogue_0562 "Wielding our power unnecessarily seemed like the natural order of things." )
( vogue_0563 "Still, when my luck ran out and the clique targeted me, it stung." )
( vogue_0564 "But in this act of reconciliation, Val made herself bigger than the rest: she broke from the hive mind." )
( vogue_0565 "It wasn't characteristic of Val, the baby of a family that coddled her." )
( vogue_0566 "She cried in the middle of the night at sleepovers, preferring the comfort and safety of her own home." )
( vogue_0567 "But Valerie was brave on my behalf." )
( vogue_0568 "My boldness and Val's sweetness swirled into a yin yang." )
( vogue_0569 "Having no sisters, I relished the role." )
( vogue_0570 "It's strange, then, to consider that a guy (a man?)" )
( vogue_0571 "drove a wedge between us later, in early adulthood." )
( vogue_0572 "To be clear, it wasn't a love triangle." )
( vogue_0573 "How can I tell our story, as I remember it, without airing too much of theirs?" )
( vogue_0574 "I could say that I didn't believe he treated her right." )
( vogue_0575 "I could say that she forgave him, but I didn't." )
( vogue_0576 "Some might call it  a friend breakup , an acknowledgment that friendships, like romances, can fracture." )
( vogue_0577 "Personally the term makes me cringe." )
( vogue_0578 "On the contrary, Val and I outlasted all of those trivial boys… until one wasn't so trivial anymore." )
( vogue_0579 "That was the beauty of us." )
( vogue_0580 "The only way I can describe it is: I lost her." )
( vogue_0581 "I lost a friend, and I'm fortunate that that is an anomaly for me." )
( vogue_0582 "I have a group of lifelong friends, who had been Val's too." )
( vogue_0583 "(Yes, some of those same cafeteria bitches remain my oldest and dearest blame the drama on twelve year old hormones.)" )
( vogue_0584 "Our sisterhood is a source of pride and wonder for us." )
( vogue_0585 "But if keeping a friend is an achievement, is losing a friend a failure?" )
( vogue_0586 "Valerie's, mine, or both of ours?" )
( vogue_0587 "(Did a man come between us, I wonder, or did we let him?)" )
( vogue_0588 "Romantic relationships are ephemeral, but friends aren't supposed to be." )
( vogue_0589 "For years, if anyone asked, I would have held fast to my personal reasons for falling out with Val." )
( vogue_0590 "For the most part, I still would, but age breeds empathy." )
( vogue_0591 "Like Val, I have been stubbornly in love." )
( vogue_0592 "Valerie and I haven't been friends for a long time." )
( vogue_0593 "I wonder if parts of her would still be knowable to me." )
( vogue_0594 "Stay tuned for a close look at the perils and rewards of being a friend." )
( vogue_0595 "For the first eighteen years of my life, I was a one woman woman, best friend wise." )
( vogue_0596 "There was Sky in Moscow, then Federica in Rome, then Sammy in New York City." )
( vogue_0597 "(A lot kinder than our classmates' term for us:  those lesbians ." )
( vogue_0598 "Joke's on you, mean kids, because only one of us me  was gay all along!" )
( vogue_0599 "There was just one problem; where did this leave me and Jazmine?" )
( vogue_0600 "It's how I felt about having a Christmas tree after my husband Rob unexpectedly died in twenty fifteen." )
( vogue_0601 "It was never perfect, but it was ours." )
( vogue_0602 "No presents, I asked, and no traditions." )
( vogue_0603 "But I still couldn't face having decorations up in my own house." )
( vogue_0604 "It wasn't just about a tree, it was the weight of memories that were tied to it." )
( vogue_0605 "The division of labour of who'd carry the tree (him) and who'd decorate it (me)." )
( vogue_0606 "The first  ooh!  when we'd switch on the lights." )
( vogue_0607 "Every one of them anchored to a memory." )
( vogue_0608 "The ones that came from New Zealand, where he was from." )
( vogue_0609 "Laughter wrapped around the baubles that the other felt was hideous and deserved banishment to the back of the tree." )
( vogue_0610 "Every time I thought about getting a tree, I'd make an excuse as to why I couldn't do it." )
( vogue_0611 "I would think about that bag in the cupboard  and what it would evoke." )
( vogue_0612 "Last year was the closest I got to getting one." )
( vogue_0613 "I drove to the garden centre, but when I saw the  Trees for sale!  banner, I drove back." )
( vogue_0614 "By now, I was an old hand at knowing I just wasn't ready." )
( vogue_0615 "Grief has a timeline as unique to an individual as their thumbprint." )
( vogue_0616 "It doesn't matter if people think you should be  over it ." )
( vogue_0617 "You are ready when you're ready and not a moment sooner." )
( vogue_0618 "Maybe it was prompted by a lot of mental work I had to undertake due to the pandemic." )
( vogue_0619 "Screwed it into the stand and took a deep breath as I pulled out our bag of decorations." )
( vogue_0620 "Then I came across the ball of lights, that would last have been touched by his hands." )
( vogue_0621 "Messily shoved back in (as was his way) which required me to untangle them." )
( vogue_0622 "And somewhere, I imagined him laughing back." )
( vogue_0623 "A couple of years ago, I had what I like to think of as a mid tier breakdown." )
( vogue_0624 "I was burnt out, overwhelmed and exhausted." )
( vogue_0625 "Work had overtaken my life, serving as the grey centrepiece of my existence and identity." )
( vogue_0626 "I thought, talked and complained about it constantly." )
( vogue_0627 "Reading that, you might think my job was very stressful or important." )
( vogue_0628 "But if you'd asked me about my job, I would have told you something very different." )
( vogue_0629 "I believed I was doing something important." )
( vogue_0630 "The idea of  meaningful  work is, on its own, a good thing." )
( vogue_0631 "Everyone wants to spend their hours, days, and lives in a way that feels constructive." )
( vogue_0632 "But issues arise when our understanding of  meaning  becomes corrupted or manipulated." )
( vogue_0633 "And those good intentions  you know, to not waste your life  are turned against us." )
( vogue_0634 "To fully understand how this happens, we need to back up." )
( vogue_0635 "Not so long ago, a job was a straightforward thing." )
( vogue_0636 "I'm conscious that we romanticise the economic and employment landscapes of the past." )
( vogue_0637 "But it's fair to say things aren't quite so simple anymore." )
( vogue_0638 "So what can be offered instead to ensure our attention and commitment?" )
( vogue_0639 "We've probably all seen (or experienced) this: an employee (likely very young) is recognised as valuable." )
( vogue_0640 "So how do you nurture and motivate such a person without simply paying them more?" )
( vogue_0641 "Although I'd guess I'm not alone in this delusion of self importance." )
( vogue_0642 "But with those historic rewards removed we need something to sustain us." )
( vogue_0643 "Especially as the work itself becomes more competitive and demanding." )
( vogue_0644 "Meaning is a desperately cheap offering." )
( vogue_0645 "Working long hours for very little reward is grim." )
( vogue_0646 "I'm aware this is all getting a little dark." )
( vogue_0647 "And, at the close of twenty twenty one, you've probably had your fill of burnout narratives." )
( vogue_0648 "I eventually quit that job after having a panic attack while walking home from work late one night." )
( vogue_0649 "One day I'll be dead and no one will care about me or any of this." )
( vogue_0650 "In another context, that thought might have been brutal." )
( vogue_0651 "But in my already eviscerated state, it delivered an unexpected sense of relief." )
( vogue_0652 "In the scope of human history, it would have no real impact." )
( vogue_0653 "Everything I told myself, or allowed myself to be told about it, was a construct." )
( vogue_0654 "Neither it, nor I, mattered at all." )
( vogue_0655 "In fact, the only real effect it could have was in making me miserable." )
( vogue_0656 "And just like that, I was free." )
( vogue_0657 "In the weeks after this revelation, I began to replace my fixation with meaning with an interest in value." )
( vogue_0658 "Rather than wondering what it all meant, I audited what was tangibly being offered for my efforts." )
( vogue_0659 "While I'm clearly sceptical of messages of meaning, I have a lot of time for value." )
( vogue_0660 "All jobs have value, some obviously so: healthcare professionals, frontline workers, plumbers, human rights lawyers, teachers, etc." )
( vogue_0661 "Even mundane roles offer something to the wider world and should be respected." )
( vogue_0662 "If I never showed up to the office again, the universe would be fine." )
( vogue_0663 "Viewed from this perspective, liberated from my own and other's mythmaking, I saw the reality: not a lot." )
( vogue_0664 "Between April and July, nearly sixteen million US workers quit their jobs." )
( vogue_0665 "In April, more Americans walked out than in any month on record." )
( vogue_0666 "The UK and Ireland have witnessed a similar trend." )
( vogue_0667 "The mass exodus has become known as  the Great Resignation ." )
( vogue_0668 "That phrase was coined by Texas A&M University psychologist Anthony Klotz." )
( vogue_0669 "He pinned the trend on  pandemic epiphanies ." )
( vogue_0670 "Almost two years of rolling lockdowns gave people a chance to reflect on their jobs and alternative career prospects." )
( vogue_0671 "People realise feelings of  specialness  aren't going to cut it." )
( vogue_0672 "Real security and value take more than words." )
( vogue_0673 "Yes, the solution for millions has been to quit." )
( vogue_0674 "Although chances are, for the majority of people, it's not an easy option." )
( vogue_0675 "Bills need to be paid, children fed, capitalism grinds on, pandemic epiphanies be damned." )
( vogue_0676 "But we still have the agency to make change by embracing, not avoiding, the meaninglessness of our jobs." )
( vogue_0677 "Rather than seeking to dress them up with a feeling of exceptionalism, we can seek value, not meaning." )
( vogue_0678 "At first that might feel a bit grey, but in time, it's liberating." )
( vogue_0679 "Our jobs won't fulfil our existential desires." )
( vogue_0680 "With the stakes lowered and our minds freed, we can evaluate work for what it is: a value exchange." )
( vogue_0681 "You don't need to quit to realise that." )
( vogue_0682 "Or even have a panic attack on the side of the road." )
( vogue_0683 "But you'll do yourself a favour by paying a little less attention to your boss's next motivational speech." )
( vogue_0684 "Wendy Syfret's book The Sunny Nihilist is out now through Profile Books." )
( vogue_0685 "You might literally see numbers as specific colours, or taste a specific food when you hear a certain word." )
( vogue_0686 "Every single time I brush my teeth, a school friend's face comes into my head." )
( vogue_0687 "It doesn't bother me or startle me, she's just there with me twice a day." )
( vogue_0688 "Links made through memory, trauma, nostalgia or something else more chemical." )
( vogue_0689 "You could be in an underground carpark, but your body will feel like it's running on electricity." )
( vogue_0690 " Running long stretches without a break for eighteen months hadn't guarded against anxiety or low mood." )
( vogue_0691 "Instead, I was sat on the couch feeling diabolical and let down. " )
( vogue_0692 "Everybody has a holiday memento that can transport you straight back to that beach." )
( vogue_0693 "These are perhaps the obvious links." )
( vogue_0694 "You understand them and expect them." )
( vogue_0695 "You are not shaken by the connection your brain has made." )
( vogue_0696 "But there are more seemingly random triggers that might throw up different sensations." )
( vogue_0697 "I taste blood in my mouth when I'm on one specific road in London." )
( vogue_0698 "These associations formed somehow, somewhere but their roots are obscure to me." )
( vogue_0699 "I cannot break them or reshape them, they just exist and I push past them as best I can." )
( vogue_0700 "And not always triggered by the memories you might expect." )
( vogue_0701 "Those little rice cake frisbees were my childhood. " )
( vogue_0702 "We are never on solid ground with grief." )
( vogue_0703 "It sneaks in with the inconsequential, the mundane, the long forgotten minor moments in our memories." )
( vogue_0704 "I woke up one day after someone I loved had died, and I had psoriasis all over my face." )
( vogue_0705 "It faded eventually, but there is a small patch under one eye which has stuck around." )
( vogue_0706 "But that is not the reminder of my loss." )
( vogue_0707 "The reminder is the smell of the lotion I rubbed on it fruitlessly every day for months afterwards." )
( vogue_0708 "Anxiety throws up some strange associations too." )
( vogue_0709 "Strip lighting makes my heart race, all from one panic attack eighteen years ago in a supermarket." )
( vogue_0710 "I've had panic attacks in many places, not limited to Sainsbury's, but that's one of the main triggers nonetheless." )
( vogue_0711 "Why that single panic attack stands out from all the rest I do not know." )
( vogue_0712 "We get older and these connections solidify." )
( vogue_0713 "More get added or merge until we are confronted with them almost every day." )
( vogue_0714 "Sometimes comforting, often transportive, occasionally strong enough to make us weep." )
( vogue_0715 "Our brains hand us surprising, joyful and strange sensations along with our memories." )
( vogue_0716 "The thought itself is rarely unaccompanied." )
( vogue_0717 "And the number eight is blue, by the way." )
( vogue_0718 "There's something uniquely awful about someone stopping replying to your messages." )
( vogue_0719 "You close WhatsApp and reopen it in case there's some sort of technical issue." )
( vogue_0720 "Months pass and you check to see if they've updated the pictures on their Hinge profile." )
( vogue_0721 "If they're looking for other women." )
( vogue_0722 "Does it even constitute ghosting if you haven't had sex?" )
( vogue_0723 "If all it was was a couple of hours of good chat, a kiss, an extended text conversation?" )
( vogue_0724 "Whose partners have cheated or who got dumped." )
( vogue_0725 "I'm angry but without a claim to anger." )
( vogue_0726 "Without any right to bear that emotion." )
( vogue_0727 "Sometimes I wonder what these men would think if they saw how much they'd hurt me." )
( vogue_0728 "They'd probably be like,  Woah relax, didn't realise it was that deep. " )
( vogue_0729 " I feel so insignificant,  I write in a group chat." )
( vogue_0730 " I want to do something, but I can't because it's like what's even happened to me? " )
( vogue_0731 " You MAKE yourself significant to them." )
( vogue_0732 "If they're going to ghost, stand up for yourself and say goodbye on YOUR terms. " )
( vogue_0733 "After our conversation I go to type out a message." )
( vogue_0734 "Tell me that in some place somewhere, something might be on its way." )
( vogue_0735 "I still care how these men perceive me even as they choose to let me disappear." )
( vogue_0736 "I don't want to seem crazy or weird." )
( vogue_0737 "I was sending it because I wanted to prove to myself, not to him, that I'm worth an answer." )
( vogue_0738 "I'm no longer waiting on him and knowing this makes me feel so free." )
( vogue_0739 "I've opened up space for better things in the places he used to occupy." )
( vogue_0740 "It's sad because I could have had something with these men." )
( vogue_0741 "I liked them, but it's someone's actions that decide what happens next and these people have all fucked it." )
( vogue_0742 "He couldn't see what I was worth, but I managed to." )
( vogue_0743 "Environmental racism finally seemed to be at the top of the climate agenda after decades of advocacy by many." )
( vogue_0744 "I was excited and honoured to observe all that Coptwenty six had to offer." )
( vogue_0745 " Well, there have been twenty six,  he said  and that speaks volumes." )
( vogue_0746 "The goal of the gathering was unclear throughout my time there." )
( vogue_0747 "What would it ultimately mean for me to have a seat at this table as a Black environmentalist?" )
( vogue_0748 "In fact, even with my badge and accreditation I wasn't allowed to enter many spaces." )
( vogue_0749 "Very few young people were actually allowed in the room." )
( vogue_0750 "Youth climate activist Alexandria Villasenor tweeted about the experience." )
( vogue_0751 "Obama is at #Coptwenty six, and apparently, he has a message for youth." )
( vogue_0752 "But youth won't be in the room." )
( vogue_0753 "There's no tix for most of us." )
( vogue_0754 "Tix were limited to two per delegation or NGO, and the adults took them." )
( vogue_0755 "Guess we'll watch it later on YouTube. " )
( vogue_0756 "I didn't want merch or fancy displays." )
( vogue_0757 " Coptwenty six has to be remembered as one of the most exclusionary climate conferences of all time,  he told me." )
( vogue_0758 "It was a moment I felt both inspired and saddened by." )
( vogue_0759 " Even when I was invited, I felt like it was an effort to fulfill a diversity quota." )
( vogue_0760 "My face was on the bulletin of so many panels and news channels, but it did not feel genuine." )
( vogue_0761 "On one hand, we understand the privilege we've been granted to represent our people and advocate for our livelihoods." )
( vogue_0762 "On the other hand, we have to deal with not being fully valued or actually listened to." )
( vogue_0763 "Isaias Hernandez of Queer Brown Vegan." )
( vogue_0764 "Zanagee Artis of This Is Zero Hour." )
( vogue_0765 "The chants of  climate justice now  rang hollow." )
( vogue_0766 "Kevin J. Patel of One Up Action." )
( vogue_0767 "The commercialisation of the climate crisis is not the solution to it." )
( vogue_0768 "My experience was only great because I was open to finding community wherever I could." )
( vogue_0769 "Kristy Drutnam of Brown Girl Green." )
( vogue_0770 "We may earn a commission if you buy something from any affiliate links on our site." )
( vogue_0771 "The idea began in February two thousand and nine over lunch with my friend Elissa, someone I like but rarely see." )
( vogue_0772 "She walked into the restaurant wearing a fitted black coat with a high collar." )
( vogue_0773 "I bought it at the end of my no shopping year." )
( vogue_0774 "I still feel a little bad about it. " )
( vogue_0775 "After leaving India the year before, she decided she had enough stuff, or too much stuff." )
( vogue_0776 "She made a pledge that for a year she wouldn't buy shoes, clothes, purses, or jewellery." )
( vogue_0777 "I was impressed by her conviction, but she shrugged it off." )
( vogue_0778 "After that, I did some small scale experiments of my own, giving up shopping for Lent for a few years." )
( vogue_0779 "I was always surprised by how much better it made me feel." )
( vogue_0780 "But it wasn't until New Year's Day twenty seventeen that I decided to follow my friend's example." )
( vogue_0781 "The unspoken question of shopping is  What do I need? , but I didn't need anything." )
( vogue_0782 "What I needed was less than what I had." )
( vogue_0783 "And so I decided to follow my friend's example." )
( vogue_0784 "I could buy shampoo and printer cartridges and batteries, but only after I'd run out of what I had." )
( vogue_0785 "I could buy plane tickets and eat out in restaurants." )
( vogue_0786 "I could buy books because I write books and I co own a bookstore and books are my business." )
( vogue_0787 "Could I have made it a full year without buying books?" )
( vogue_0788 "Gifts were the tough one for me." )
( vogue_0789 "I'm a gift giver, and I could see how gift shopping could become an easy loophole." )
( vogue_0790 "I decided to give books as gifts, but I didn't always stick to it." )
( vogue_0791 "My editor got married in twenty seventeen, and I wasn't about to give him a book as a wedding present." )
( vogue_0792 "Still, the frantic shopping for others needed to come to a halt." )
( vogue_0793 "The idea that our affection and esteem must manifest itself in yet another sweater is reductive." )
( vogue_0794 "Elissa said she gave people time, a certificate to watch their kids or clean their house." )
( vogue_0795 " That,  she told me,  turned out to be the hardest thing." )
( vogue_0796 "Even now my sister and I plan for Lent the way other people plan family holidays." )
( vogue_0797 "What will we let go of?" )
( vogue_0798 "My first few months of no shopping were full of gleeful discoveries." )
( vogue_0799 "I started using them again, and they were fine." )
( vogue_0800 "For four days I really wanted a FitBit." )
( vogue_0801 "I remembered my parents trying to teach me this lesson when I was a child." )
( vogue_0802 "If you want something, wait a while." )
( vogue_0803 "Chances are the feeling will pass." )
( vogue_0804 "The trick of no shopping wasn't just to stop buying things." )
( vogue_0805 "The trick was to stop shopping." )
( vogue_0806 "That meant no trawling the sale section of the J Crew website in idle moments." )
( vogue_0807 "Halfway through the year, I could go to a store with my mother and sister if they asked me." )
( vogue_0808 "Not shopping saves an astonishing amount of time." )
( vogue_0809 "In October, I interviewed a famous actor in front of one,seven hundred people in a Washington, DC theatre." )
( vogue_0810 "I went to my closet, picked out something seasonally appropriate, and stuck it in my suitcase." )
( vogue_0811 "I did a favour for a friend over the summer and she bought me a pair of tennis shoes." )
( vogue_0812 "Her simple act of kindness thrilled me." )
( vogue_0813 "Once I stopped looking for things to buy, I became tremendously grateful for the things I received." )
( vogue_0814 "It doesn't take so long for craving to subside." )
( vogue_0815 "Once I got the hang of giving something up, it wasn't much of a trick." )
( vogue_0816 "When did I amass so many things, and did someone else need them?" )
( vogue_0817 "There's a reason that just about every religion regards material belongings as an impediment to peace." )
( vogue_0818 "This is why Siddhartha had to leave his palace to become the Buddha." )
( vogue_0819 "When I ask her if there's anything she needs me to get for her, she shakes her head." )
( vogue_0820 " It's all just stuff,  she says, meaning all of the things that aren't God." )
( vogue_0821 "Once the year had ended, the question then became: How does the experiment end?" )
( vogue_0822 "Should I just start shopping again?" )
( vogue_0823 "I hadn't seen her in years." )
( vogue_0824 "She told me that after she bought the black coat she decided to re up for another year." )
( vogue_0825 " I realised I had too many decisions to make that were actually important,  she said." )
( vogue_0826 " There were people to help, things to do." )
( vogue_0827 "Not shopping frees up a lot of space in your brain. " )
( vogue_0828 "For the record, I still have more than plenty." )
( vogue_0829 "I know the vast difference between not buying things and not being able to buy things." )
( vogue_0830 "I understand that buying things is the backbone of the economy and job growth." )
( vogue_0831 "I appreciate all the people who shop in the bookstore." )
( vogue_0832 "But taking some time off from consumerism isn't going to collapse the financial markets." )
( vogue_0833 "If you're ever looking for a New Year's resolution, I have to tell you: this one's great." )
( vogue_0834 "‘These Precious Days' by Ann Patchett is published by Bloomsbury on twenty three November." )
( vogue_0835 "We may earn a commission if you buy something from any affiliate links on our site." )
( vogue_0836 "I recently lunched with a dear friend and fellow voracious reader on her ninety fourth birthday." )
( vogue_0837 "I've been reading steadily since I first learned how, building from Sweet Valley High to Sally Rooney." )
( vogue_0838 "I'm also a type A person  a hand raiser raised on gold stars and assorted forms of validation." )
( vogue_0839 "I tend to keep going  just ten more pages?!" )
( vogue_0840 " even as my mind wanders." )
( vogue_0841 "People seem to fall decisively on one side or the other of this (unabashedly nerdy) debate." )
